,agreement,business,chicago,city,consultant,contract,contractor,date,department,may,mbe,must,name,order,required,section,services,shall,wbe,work,Contract Type
1844,7,0,12,34,0,5,2,4,2,5,0,0,1,2,0,4,13,6,0,5,Comptroller
1845,36,1,26,81,0,8,5,11,14,28,0,10,3,2,6,45,18,23,0,2,Comptroller
1846,50,34,46,227,3,28,15,45,18,40,0,36,28,5,11,68,8,91,0,12,Comptroller
1847,102,1,11,177,0,7,4,13,1,18,0,0,0,12,27,9,2,124,0,93,Comptroller
1848,13,0,29,29,0,5,2,5,4,0,0,1,0,0,0,0,1,4,0,5,Comptroller
1849,125,12,76,193,0,10,16,17,37,28,0,19,0,11,11,74,11,72,0,7,Comptroller
1850,42,3,17,69,0,6,1,19,5,19,0,1,0,3,2,28,1,50,0,1,Comptroller
1851,7,11,9,61,1,17,7,12,20,10,0,11,4,0,5,12,8,13,0,5,Comptroller
1852,11,25,22,108,0,6,1,29,6,23,1,11,8,3,16,28,7,67,1,19,Comptroller
1853,77,79,167,659,2,363,613,71,58,200,148,283,60,49,93,57,132,108,115,148,Comptroller
1854,14,20,11,68,1,16,2,18,21,19,0,13,20,0,3,23,5,28,0,1,Comptroller
1855,8,19,17,119,1,16,1,14,18,23,0,16,18,9,4,39,12,44,0,3,Comptroller
1856,2,1,2,11,0,5,1,5,20,34,0,23,3,4,1,6,1,15,0,3,Comptroller
1857,59,0,10,105,0,4,15,6,14,19,0,0,2,1,13,22,3,72,0,11,Comptroller
1858,78,1,19,22,0,0,2,8,7,9,0,3,3,3,3,8,3,9,0,9,Comptroller
1859,36,1,30,84,0,4,5,11,13,26,0,9,1,0,7,44,10,23,0,1,Comptroller
1860,7,2,53,108,0,4,1,12,63,23,0,13,24,5,4,23,28,54,0,3,Comptroller
1861,1,0,14,19,0,7,1,5,1,5,0,0,1,0,1,10,3,10,0,1,Comptroller
1862,39,1,14,53,0,5,4,4,2,16,0,28,2,0,2,9,1,2,0,1,Comptroller
1863,23,0,26,33,0,5,1,6,5,2,0,1,0,1,0,7,2,12,0,8,Comptroller
1864,165,8,41,223,2,32,23,22,19,59,0,63,3,11,27,68,57,60,0,9,Comptroller
1865,37,1,32,83,0,11,5,11,14,32,0,11,7,2,6,47,18,24,0,3,Comptroller
1866,172,187,67,640,6,109,58,162,27,111,19,133,140,23,56,163,21,275,21,37,Comptroller
1867,38,0,21,72,0,9,6,12,16,25,0,11,6,2,3,47,18,22,0,1,Comptroller
1868,43,7,34,116,0,21,8,22,20,35,0,20,7,0,9,53,19,25,0,4,Comptroller
1869,45,10,32,113,0,16,10,19,20,30,0,19,6,0,8,53,20,25,0,4,Comptroller
1870,106,11,37,116,0,16,3,9,7,23,0,77,3,7,13,33,11,3,0,3,Comptroller
1871,197,31,60,377,1,27,41,90,20,119,13,9,7,21,43,63,5,511,11,41,Comptroller
1872,38,1,36,83,0,3,4,11,13,26,0,9,2,0,7,45,11,23,0,2,Comptroller
1873,37,0,60,72,0,5,1,9,9,14,0,0,0,1,7,18,15,27,0,1,Comptroller
1874,2,2,6,1,0,8,3,4,3,11,0,0,1,0,1,6,3,14,0,1,Comptroller
1875,39,1,30,79,0,9,5,13,15,30,0,11,6,0,7,46,17,24,0,2,Comptroller
1876,24,0,20,71,0,8,1,10,11,21,0,10,0,2,5,26,13,16,0,1,Comptroller
1877,105,28,31,135,1,25,4,14,10,33,0,75,18,9,11,49,9,5,0,2,Comptroller
1878,39,7,25,76,0,5,1,18,5,15,0,0,3,2,2,22,1,52,0,4,Comptroller
1879,53,4,8,45,0,3,1,9,4,7,0,2,0,1,2,28,1,2,0,3,Comptroller
1880,92,9,28,193,2,14,4,26,21,42,0,1,2,17,10,90,9,180,0,4,Comptroller
1881,2,0,6,4,0,2,1,7,2,3,0,0,1,1,1,3,1,8,0,0,Comptroller
1882,21,0,3,3,0,6,8,6,8,2,0,1,2,1,1,0,6,4,0,2,Comptroller
1883,36,1,29,82,0,8,5,11,14,28,0,10,4,2,6,45,18,23,0,2,Comptroller
1884,29,31,31,117,1,27,17,18,39,27,0,16,12,7,11,66,3,108,0,10,Comptroller
1885,38,1,27,81,0,2,4,10,13,24,0,10,2,0,7,46,14,24,0,1,Comptroller
1886,37,1,26,50,0,3,1,8,7,5,0,1,0,0,0,21,1,27,0,1,Comptroller
1887,180,30,46,281,1,48,151,32,33,63,1,84,20,9,30,91,64,42,1,31,Comptroller
1888,14,9,9,29,0,5,1,6,3,7,0,7,1,3,1,11,1,11,0,9,Comptroller
1889,146,15,15,255,1,7,8,31,5,48,0,5,2,4,22,11,25,266,0,22,Comptroller
1890,251,17,53,258,1,17,260,24,30,66,2,106,2,9,29,87,114,28,3,18,Comptroller
1891,232,15,32,214,0,34,32,25,24,55,0,104,3,18,39,44,107,9,0,14,Comptroller
1892,137,2,46,184,0,0,10,27,10,46,0,6,4,5,14,56,2,149,0,30,Comptroller
1893,37,1,31,85,0,9,5,14,15,33,0,11,5,3,7,47,18,24,0,2,Comptroller
1894,149,12,49,172,0,5,15,31,10,51,0,4,5,5,12,61,1,135,0,27,Comptroller
1895,37,1,28,77,0,4,4,7,13,27,0,10,4,0,6,43,17,23,0,2,Comptroller
1896,1,0,10,12,0,6,1,5,1,5,0,0,1,0,1,10,3,13,0,1,Comptroller
1897,10,3,26,44,8,19,4,20,4,16,0,24,20,9,4,14,4,25,0,5,Comptroller
1898,61,26,31,109,1,23,43,21,7,26,0,33,26,2,7,31,14,35,0,6,Comptroller
